Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
acq_budget,lib_visitors,0.397572893534049,4.072513174504451e-152,0.6744711622483102,0.0,0.4935525156441676,0.0
acq_budget,service_recip,0.1990128985266727,3.91036962080814e-37,0.2332886848716447,9.503812418431008e-51,0.15938326923742022,1.068783823564203e-51
acq_budget,borrowers,0.24841999370653745,1.619195742010846e-57,0.43907845630086423,7.453196133528634e-189,0.3054223782718372,7.141965613256542e-185
acq_budget,loans,0.36367405430577815,8.903747424222421e-126,0.6716640016510395,0.0,0.48773677851496067,0.0
acq_budget,interlib_loans,0.1800363241652087,1.3671619487304326e-30,0.31616623391818444,7.038635862449229e-94,0.23142592550534397,1.8876959472397723e-96
acq_budget,info_serv_requests,0.2895842934992866,2.1559391021206481e-78,0.36402299887943085,4.945201910246605e-126,0.2578900953307353,1.9500832401306766e-124
acq_budget,web_access,0.41002343321442486,1.3472301698303537e-162,0.48522033297031203,3.4590604352106102e-236,0.3472094300889584,1.459420625389499e-233
acq_budget,user_ed_sessions,0.31627309312400603,6.052347951816226e-94,0.4289273892273865,2.1906021618159854e-179,0.3050689440697991,2.507941514172671e-178
acq_budget,user_ed_partic,0.3460777131530214,2.6326358396626864e-113,0.46918449487985825,6.614529778595056e-219,0.3340825673991216,1.1651196559681894e-214
acq_budget,prog_sessions,0.3216769050981539,2.698122507882143e-97,0.46047030639041125,6.789603322508932e-210,0.3224789526282305,3.276691964801363e-204
acq_budget,prog_partic,0.3875709481570764,5.118024153155731e-144,0.5582290103914562,0.0,0.39722322898466605,0.0
acq_budget,disab_mat,0.28598985458337384,2.0145470372840304e-76,0.40667082250998204,9.902487630289113e-160,0.297726170307484,1.5181062648862278e-155
acq_budget,vuln_group_budget,0.2760210727565242,4.159439089498331e-71,0.3945708555311985,1.1758792750493171e-149,0.2973961210764376,4.645821632584169e-146
acq_budget,total_settlement,0.7506174180323469,0.0,0.7612408070849204,0.0,0.5806511555639443,0.0
acq_budget,acq_budget_settlement,0.7769353952735412,0.0,0.8492977430682384,0.0,0.705903726960452,0.0
open_days,avg_week_hours,0.21380531262869965,1.0100350126735296e-42,0.3229199342533544,4.471275154328931e-98,0.22967316085106643,3.951571153653934e-98
open_days,reg_members,0.19774526832628214,1.1247859997621358e-36,0.20023930027085693,1.397340386954395e-37,0.13684033958462982,3.90813927027445e-37
open_days,lib_visitors,0.24675517586895002,9.490502972717298e-57,0.24612677030028707,1.8436151675275904e-56,0.16645573890259435,3.944780795178769e-54
open_days,service_recip,0.02388707115459851,0.13024484566075295,0.07403701772385356,2.6571642073070016e-06,0.04908637130770724,4.955181158945431e-06
open_days,borrowers,0.18201872418315418,3.052516494486707e-31,0.21187661843655872,5.7204472503186634e-42,0.14397795720918752,6.135975172160792e-41
open_days,loans,0.25615113262083655,3.686117539950166e-61,0.24224191846465296,1.072010491940856e-54,0.16345863815835882,2.959464790362068e-52
open_days,interlib_loans,0.09959198476981546,2.5566422506522937e-10,0.1740218290489599,1.1630087287526826e-28,0.12494319739489194,2.7890113362560924e-28
open_days,info_serv_requests,0.08531777391616868,6.177223696483261e-08,0.054831516809303635,0.0005100053073872085,0.0384456770497749,0.0005263144467920229
open_days,web_access,0.10832725749849478,5.9301898424967276e-12,0.14794797053419426,4.409465037404385e-21,0.10190639436979139,6.1222830861747475e-21
open_days,user_ed_sessions,0.125561930879965,1.4137088361695384e-15,0.0875240980582843,2.7900979631014376e-08,0.06047514055860992,3.1538551879837165e-08
open_days,user_ed_partic,0.14633696400646812,1.178166841231195e-20,0.09081605682775837,8.220388389736518e-09,0.0618329590769451,1.4020644532224577e-08
open_days,prog_sessions,0.2018582075660699,3.555054805391833e-38,0.09039890160534232,9.620296347542564e-09,0.061632225209802466,1.1139974699771251e-08
open_days,prog_partic,0.23217932250444606,2.854781525783828e-50,0.10950236491733746,3.4904561745342435e-12,0.07475263679138786,3.628527763469279e-12
open_days,disab_mat,0.07977155019254736,4.181389324553781e-07,0.06161234618353955,9.383049296066677e-05,0.044132375734936835,0.00011314736058269981
open_days,vuln_group_budget,0.05787415014962744,0.00024386748235666347,0.061966833781587786,8.546598273638216e-05,0.04639441407526997,8.306922641261313e-05
open_days,total_settlement,0.0528249597902704,0.000813733373852433,0.1395366811261549,6.612445689283114e-19,0.09352714464214638,3.2659186084816032e-18
open_days,acq_budget_settlement,0.03613843994427557,0.022042967196799684,0.08711663205288811,3.2359496982819196e-08,0.05967333639844244,2.9412036622037042e-08
avg_week_hours,reg_members,0.22105864369071682,1.2754434498057795e-45,0.25572386771986927,5.9044601882539845e-61,0.17603204656751342,9.517457510695458e-61
avg_week_hours,lib_visitors,0.17978958618826804,1.6456638513684178e-30,0.2974333658243711,8.502308252029722e-83,0.2040569518921114,4.962507791406423e-81
avg_week_hours,service_recip,0.10040647391574561,1.8236533012200631e-10,0.1041961708971595,3.654986215508161e-11,0.0709433902206815,3.457366876537281e-11
avg_week_hours,borrowers,0.1557167501095256,3.3025284708792824e-23,0.2249416433036985,3.23936168126982e-47,0.1576302236857573,4.3784015985144175e-49
avg_week_hours,loans,0.2172003988338181,4.577759729214754e-44,0.25354391679211397,6.443354807184493e-60,0.1755850549946444,1.8091207317755817e-60
avg_week_hours,interlib_loans,0.18095875662792266,6.819637534053673e-31,0.25465927203787897,1.9024701281774288e-60,0.18524885296509222,1.5030857107008032e-60
avg_week_hours,info_serv_requests,0.13931898011840577,7.498253626620412e-19,0.13878316770298832,1.0208684067468845e-18,0.09935339661693444,2.3783838188371793e-19
avg_week_hours,web_access,0.18997574265348943,6.239853048186356e-34,0.2301004545385649,2.2076647164769443e-49,0.1612813165657325,2.6279252648582655e-50
avg_week_hours,user_ed_sessions,0.1335307672535664,1.972055963310861e-17,0.1421465698019316,1.4423571924455224e-19,0.09874197230493681,1.2063292228138363e-19
avg_week_hours,user_ed_partic,0.12845335465711807,3.093157736339476e-16,0.14553115242667358,1.918259065798126e-20,0.10059320698237775,1.9494656931097975e-20
avg_week_hours,prog_sessions,0.09021147494467627,1.0322266972398764e-08,0.14393882869697722,4.9857402528554946e-20,0.09911245024641074,2.921839810584136e-20
avg_week_hours,prog_partic,0.16378942729982235,1.5537120210110377e-25,0.20102207551497533,7.219570023504765e-38,0.13686964847766803,2.2272612584597093e-37
avg_week_hours,disab_mat,0.16001911773268046,1.9658072313614045e-24,0.18000086345949992,1.4041045864866384e-30,0.13095407258486047,1.3246627889795274e-30
avg_week_hours,vuln_group_budget,0.17986136123259303,1.5593005828423188e-30,0.2124199998754665,3.515647583134835e-42,0.1579851271583923,2.963839886678442e-41
avg_week_hours,total_settlement,0.12757511323447634,4.925531906179357e-16,0.2758628420155109,5.0307128668091025e-71,0.18794376868034365,5.538227933832755e-69
avg_week_hours,acq_budget_settlement,0.12610301618656375,1.0666108955072202e-15,0.2514697363880032,6.128696847979824e-59,0.171929401919971,6.975292032788998e-58
reg_members,lib_visitors,0.5874545922353838,0.0,0.7386342126508114,0.0,0.5519222876017507,0.0
reg_members,service_recip,0.396031255512693,7.526502773474347e-151,0.3519830178644388,2.1064073867737262e-117,0.24394511710604255,1.2140876055041518e-118
reg_members,borrowers,0.3890919850459973,3.1294917031485463e-145,0.4378163887552748,1.1673365013735564e-187,0.3129284537904432,4.836509288102965e-194
reg_members,loans,0.5619695204359173,0.0,0.7280635716061624,0.0,0.5419136149820883,0.0
reg_members,interlib_loans,0.30608844574693184,8.136138761194949e-88,0.39415566348185294,2.562429477561533e-149,0.2822814625836452,1.3629470283699894e-142
reg_members,info_serv_requests,0.4040161620784858,1.7462234994081116e-157,0.4437830089497152,2.362950725246564e-193,0.3161996095793927,4.038463399733633e-186
reg_members,web_access,0.44245859252747305,4.437759714637317e-192,0.523179277343605,5.757322902395174e-281,0.37485635765955366,5.469892010089939e-272
reg_members,user_ed_sessions,0.40475455004025224,4.162297646142536e-158,0.4565297538493607,6.631176422494939e-206,0.3209869119589411,2.824671212231415e-197
reg_members,user_ed_partic,0.4091901798518555,6.996835859525498e-162,0.4911546168123364,8.06041987304127e-243,0.34837803517024624,2.500826127158111e-233
reg_members,prog_sessions,0.34969612779537984,8.328494126400392e-116,0.44566633124335514,3.568380099023385e-195,0.31212068501244755,1.6545823683842344e-191
reg_members,prog_partic,0.4431270821010197,1.0115223758666139e-192,0.5810303261781029,0.0,0.4133789225732917,0.0
reg_members,disab_mat,0.3516589091132477,3.553766674159761e-117,0.4129738669104808,3.7989619036014064e-165,0.30094427928608564,6.08525179184059e-159
reg_members,vuln_group_budget,0.30971417276335605,5.707660954941307e-90,0.35639938028177887,1.5909332274229378e-120,0.2650983478181363,1.64197922110471e-116
reg_members,total_settlement,0.3743924824027074,9.08197242885171e-134,0.648941550495511,0.0,0.4722430477264604,0.0
reg_members,acq_budget_settlement,0.35443851905362467,3.9258539205225396e-119,0.5736313179328535,0.0,0.4116345210418366,0.0
lib_visitors,service_recip,0.3488670534366134,3.135187915653562e-115,0.43388696071772975,5.689134349049688e-184,0.2963841677038309,2.942776722617524e-174
lib_visitors,borrowers,0.5051283559816322,5.769349485904797e-259,0.5819139864558978,0.0,0.42046682684184206,0.0
lib_visitors,loans,0.6158357766689078,0.0,0.8698323545724874,0.0,0.6916628627241109,0.0
lib_visitors,interlib_loans,0.3299718731083324,1.4173225296440346e-102,0.4473375281266108,8.451641975949865e-197,0.3205644749770043,2.1739659554923396e-183
lib_visitors,info_serv_requests,0.39957381674068926,9.029504061316494e-154,0.4670609795919426,1.0979860617857502e-216,0.33551743868307465,2.142446692252226e-209
lib_visitors,web_access,0.45557062023718864,6.092323186014401e-205,0.5836511414221272,0.0,0.42489726123420973,0.0
lib_visitors,user_ed_sessions,0.44630914671507943,8.478084493339041e-196,0.5062845312570219,2.462227654046691e-260,0.3581264357727322,3.594687263539044e-245
